"gene_id","cluster","in_apcluster","zscore","ap_q"
"AT3G62870","C38",TRUE,TRUE,0
"AT3G62920","C14",TRUE,TRUE,0
"AT3G62940","C41",TRUE,TRUE,0
"AT3G62970","C40",TRUE,TRUE,0
"AT3G63010","C06",TRUE,TRUE,0
"AT3G63030","C54",TRUE,TRUE,0
"AT3G63080","C53",TRUE,TRUE,0
"AT3G63130","C41",TRUE,TRUE,0
"AT3G63200","C33",TRUE,TRUE,0
"AT3G63220","C05",TRUE,TRUE,0
"AT3G63250","C36",TRUE,TRUE,0
"AT3G63255","C13",TRUE,TRUE,0
"AT3G63310","C13",TRUE,TRUE,0
"AT3G63380","C17",TRUE,TRUE,0
"AT3G63540","C19",TRUE,TRUE,0
"AT4G00050","C25",TRUE,TRUE,0
"AT4G00080","C38",TRUE,TRUE,0
"AT4G00100","C39",TRUE,TRUE,0
"AT4G00150","C16",TRUE,TRUE,0
"AT4G00165","C18",TRUE,TRUE,0
"AT4G00170","C16",TRUE,TRUE,0
"AT4G00180","C25",TRUE,TRUE,0
"AT4G00330","C04",TRUE,TRUE,0
"AT4G00360","C22",TRUE,TRUE,0
"AT4G00370","C19",TRUE,TRUE,0
"AT4G00500","C17",TRUE,TRUE,0
"AT4G00530","C42",TRUE,TRUE,0
"AT4G00550","C14",TRUE,TRUE,0
"AT4G00680","C19",TRUE,TRUE,0
"AT4G00810","C39",TRUE,TRUE,0
"AT4G00895","C19",TRUE,TRUE,0
"AT4G01000","C12",TRUE,TRUE,0
"AT4G01060","C20",TRUE,TRUE,0
"AT4G01070","C01",TRUE,TRUE,0
"AT4G01370","C15",TRUE,TRUE,0
"AT4G01410","C34",TRUE,TRUE,0
"AT4G01450","C47",TRUE,TRUE,0
"AT4G01480","C41",TRUE,TRUE,0
"AT4G01560","C36",TRUE,TRUE,0
"AT4G01580","C20",TRUE,TRUE,0
"AT4G01590","C38",TRUE,TRUE,0
"AT4G01700","C54",TRUE,TRUE,0
"AT4G01810","C45",TRUE,TRUE,0
"AT4G01870","C13",TRUE,TRUE,0
"AT4G01895","C45",TRUE,TRUE,0
"AT4G01960","C11",TRUE,TRUE,0
"AT4G02080","C45",TRUE,TRUE,0
"AT4G02195","C10",TRUE,TRUE,0
"AT4G02200","C36",TRUE,TRUE,0
"AT4G02220","C53",TRUE,TRUE,0
"AT4G02230","C40",TRUE,TRUE,0
"AT4G02270","C41",TRUE,TRUE,0
"AT4G02350","C06",TRUE,TRUE,0
"AT4G02360","C48",TRUE,TRUE,0
"AT4G02380","C16",TRUE,TRUE,0
"AT4G02510","C41",TRUE,TRUE,0
"AT4G02520","C54",TRUE,TRUE,0
"AT4G02550","C08",TRUE,TRUE,0
"AT4G02570","C03",TRUE,TRUE,0
"AT4G02590","C05",TRUE,TRUE,0
"AT4G02610","C19",TRUE,TRUE,0
"AT4G02640","C12",TRUE,TRUE,0
"AT4G02740","C05",TRUE,TRUE,0
"AT4G02770","C18",TRUE,TRUE,0
"AT4G02790","C22",TRUE,TRUE,0
"AT4G02800","C19",TRUE,TRUE,0
"AT4G02840","C25",TRUE,TRUE,0
"AT4G02845","C15",TRUE,TRUE,0
"AT4G02860","C01",TRUE,TRUE,0
"AT4G02880","C13",TRUE,TRUE,0
"AT4G02890","C13",TRUE,TRUE,0
"AT4G02920","C28",TRUE,TRUE,0
"AT4G02940","C06",TRUE,TRUE,0
"AT4G02990","C18",TRUE,TRUE,0
"AT4G03030","C12",TRUE,TRUE,0
"AT4G03150","C37",TRUE,TRUE,0
"AT4G03210","C21",TRUE,TRUE,0
"AT4G03320","C06",TRUE,TRUE,0
"AT4G03410","C47",TRUE,TRUE,0
"AT4G03420","C03",TRUE,TRUE,0
"AT4G03500","C16",TRUE,TRUE,0
"AT4G04020","C05",TRUE,TRUE,0
"AT4G04040","C24",TRUE,TRUE,0
"AT4G04200","C42",TRUE,TRUE,0
"AT4G04210","C17",TRUE,TRUE,0
"AT4G04320","C12",TRUE,TRUE,0
"AT4G04340","C33",TRUE,TRUE,0
"AT4G04595","C38",TRUE,TRUE,0
"AT4G04610","C45",TRUE,TRUE,0
"AT4G04614","C39",TRUE,TRUE,0
"AT4G04620","C17",TRUE,TRUE,0
"AT4G04692","C21",TRUE,TRUE,0
"AT4G04695","C52",TRUE,TRUE,0
"AT4G04700","C51",TRUE,TRUE,0
"AT4G04745","C39",TRUE,TRUE,0
"AT4G04770","C30",TRUE,TRUE,0
"AT4G04800","C05",TRUE,TRUE,0
"AT4G04830","C31",TRUE,TRUE,0
"AT4G04840","C48",TRUE,TRUE,0
"AT4G04910","C10",TRUE,TRUE,0
"AT4G04940","C42",TRUE,TRUE,0
"AT4G05010","C12",TRUE,TRUE,0
"AT4G05020","C01",TRUE,TRUE,0
"AT4G05050","C13",TRUE,TRUE,0
"AT4G05320","C14",TRUE,TRUE,0
"AT4G05390","C45",TRUE,TRUE,0
"AT4G05400","C37",TRUE,TRUE,0
"AT4G06746","C44",TRUE,TRUE,0
"AT4G07855","C14",TRUE,TRUE,0
"AT4G08180","C03",TRUE,TRUE,0
"AT4G08290","C04",TRUE,TRUE,0
"AT4G08310","C40",TRUE,TRUE,0
"AT4G08320","C12",TRUE,TRUE,0
"AT4G08400","C35",TRUE,TRUE,0
"AT4G08470","C54",TRUE,TRUE,0
"AT4G08510","C10",TRUE,TRUE,0
"AT4G08555","C11",TRUE,TRUE,0
"AT4G08685","C22",TRUE,TRUE,0
"AT4G08770","C31",TRUE,TRUE,0
"AT4G08785","C54",TRUE,TRUE,0
"AT4G08850","C55",TRUE,TRUE,0
"AT4G08870","C48",TRUE,TRUE,0
"AT4G08950","C21",TRUE,TRUE,0
"AT4G09000","C38",TRUE,TRUE,0
"AT4G09030","C06",TRUE,TRUE,0
"AT4G09040","C27",TRUE,TRUE,0
"AT4G09215","C14",TRUE,TRUE,0
"AT4G09320","C39",TRUE,TRUE,0
"AT4G09350","C25",TRUE,TRUE,0
"AT4G09460","C52",TRUE,TRUE,0
"AT4G09550","C42",TRUE,TRUE,0
"AT4G09620","C33",TRUE,TRUE,0
"AT4G09650","C20",TRUE,TRUE,0
"AT4G09670","C34",TRUE,TRUE,0
"AT4G09730","C21",TRUE,TRUE,0
"AT4G09800","C37",TRUE,TRUE,0
"AT4G09890","C38",TRUE,TRUE,0
"AT4G10040","C06",TRUE,TRUE,0
"AT4G10060","C46",TRUE,TRUE,0
"AT4G10100","C55",TRUE,TRUE,0
"AT4G10120","C26",TRUE,TRUE,0
"AT4G10140","C02",TRUE,TRUE,0
"AT4G10270","C33",TRUE,TRUE,0
"AT4G10340","C27",TRUE,TRUE,0
"AT4G10450","C40",TRUE,TRUE,0
"AT4G10480","C39",TRUE,TRUE,0
"AT4G10500","C51",TRUE,TRUE,0
"AT4G10590","C12",TRUE,TRUE,0
"AT4G10610","C45",TRUE,TRUE,0
"AT4G10970","C12",TRUE,TRUE,0
"AT4G11010","C46",TRUE,TRUE,0
"AT4G11080","C20",TRUE,TRUE,0
"AT4G11150","C06",TRUE,TRUE,0
"AT4G11175","C21",TRUE,TRUE,0
"AT4G11190","C31",TRUE,TRUE,0
"AT4G11211","C47",TRUE,TRUE,0
"AT4G11220","C14",TRUE,TRUE,0
"AT4G11240","C07",TRUE,TRUE,0
"AT4G11260","C15",TRUE,TRUE,0
"AT4G11290","C31",TRUE,TRUE,0
"AT4G11300","C12",TRUE,TRUE,0
"AT4G11320","C35",TRUE,TRUE,0
"AT4G11570","C06",TRUE,TRUE,0
"AT4G11600","C01",TRUE,TRUE,0
"AT4G11630","C38",TRUE,TRUE,0
"AT4G11650","C11",TRUE,TRUE,0
"AT4G11850","C54",TRUE,TRUE,0
"AT4G11890","C54",TRUE,TRUE,0
"AT4G11960","C01",TRUE,TRUE,0
"AT4G12030","C35",TRUE,TRUE,0
"AT4G12290","C07",TRUE,TRUE,0
"AT4G12320","C22",TRUE,TRUE,0
"AT4G12390","C19",TRUE,TRUE,0
"AT4G12400","C13",TRUE,TRUE,0
"AT4G12420","C24",TRUE,TRUE,0
"AT4G12470","C20",TRUE,TRUE,0
"AT4G12480","C55",TRUE,TRUE,0
"AT4G12510","C20",TRUE,TRUE,0
"AT4G12520","C38",TRUE,TRUE,0
"AT4G12545","C31",TRUE,TRUE,0
"AT4G12600","C39",TRUE,TRUE,0
"AT4G12610","C10",TRUE,TRUE,0
"AT4G12735","C14",TRUE,TRUE,0
"AT4G12870","C28",TRUE,TRUE,0
"AT4G12880","C34",TRUE,TRUE,0
"AT4G12970","C21",TRUE,TRUE,0
"AT4G13040","C43",TRUE,TRUE,0
"AT4G13100","C18",TRUE,TRUE,0
"AT4G13110","C06",TRUE,TRUE,0
"AT4G13170","C38",TRUE,TRUE,0
"AT4G13180","C01",TRUE,TRUE,0
"AT4G13200","C23",TRUE,TRUE,0
"AT4G13220","C40",TRUE,TRUE,0
"AT4G13235","C35",TRUE,TRUE,0
"AT4G13250","C30",TRUE,TRUE,0
"AT4G13290","C31",TRUE,TRUE,0
"AT4G13310","C31",TRUE,TRUE,0
"AT4G13340","C03",TRUE,TRUE,0
"AT4G13390","C41",TRUE,TRUE,0
"AT4G13395","C02",TRUE,TRUE,0
"AT4G13410","C48",TRUE,TRUE,0
"AT4G13495","C37",TRUE,TRUE,0
"AT4G13500","C24",TRUE,TRUE,0
"AT4G13510","C15",TRUE,TRUE,0
"AT4G13530","C13",TRUE,TRUE,0
"AT4G13540","C18",TRUE,TRUE,0
"AT4G13550","C05",TRUE,TRUE,0
"AT4G13580","C32",TRUE,TRUE,0
"AT4G13730","C01",TRUE,TRUE,0
"AT4G13770","C39",TRUE,TRUE,0
"AT4G13830","C37",TRUE,TRUE,0
"AT4G13850","C38",TRUE,TRUE,0
"AT4G13860","C47",TRUE,TRUE,0
"AT4G13930","C41",TRUE,TRUE,0
"AT4G13940","C43",TRUE,TRUE,0
"AT4G14010","C08",TRUE,TRUE,0
"AT4G14100","C18",TRUE,TRUE,0
"AT4G14200","C36",TRUE,TRUE,0
"AT4G14220","C17",TRUE,TRUE,0
"AT4G14300","C35",TRUE,TRUE,0
"AT4G14310","C33",TRUE,TRUE,0
"AT4G14320","C38",TRUE,TRUE,0
"AT4G14400","C54",TRUE,TRUE,0
"AT4G14430","C14",TRUE,TRUE,0
"AT4G14440","C43",TRUE,TRUE,0
"AT4G14540","C19",TRUE,TRUE,0
"AT4G14560","C28",TRUE,TRUE,0
"AT4G14605","C43",TRUE,TRUE,0
"AT4G14620","C16",TRUE,TRUE,0
"AT4G14680","C49",TRUE,TRUE,0
"AT4G14690","C13",TRUE,TRUE,0
"AT4G14710","C07",TRUE,TRUE,0
"AT4G14716","C50",TRUE,TRUE,0
"AT4G14746","C16",TRUE,TRUE,0
"AT4G14830","C24",TRUE,TRUE,0
"AT4G14870","C19",TRUE,TRUE,0
"AT4G14890","C21",TRUE,TRUE,0
"AT4G14960","C34",TRUE,TRUE,0
"AT4G14990","C04",TRUE,TRUE,0
"AT4G15000","C38",TRUE,TRUE,0
"AT4G15140","C39",TRUE,TRUE,0
"AT4G15160","C36",TRUE,TRUE,0
"AT4G15248","C08",TRUE,TRUE,0
"AT4G15340","C31",TRUE,TRUE,0
"AT4G15410","C03",TRUE,TRUE,0
"AT4G15420","C11",TRUE,TRUE,0
"AT4G15440","C48",TRUE,TRUE,0
"AT4G15470","C06",TRUE,TRUE,0
"AT4G15490","C01",TRUE,TRUE,0
"AT4G15510","C23",TRUE,TRUE,0
"AT4G15530","C44",TRUE,TRUE,0
"AT4G15545","C20",TRUE,TRUE,0
"AT4G15550","C06",TRUE,TRUE,0
"AT4G15610","C04",TRUE,TRUE,0
"AT4G15660","C31",TRUE,TRUE,0
"AT4G15700","C31",TRUE,TRUE,0
"AT4G15760","C14",TRUE,TRUE,0
"AT4G15765","C45",TRUE,TRUE,0
"AT4G15780","C13",TRUE,TRUE,0
"AT4G15790","C36",TRUE,TRUE,0
"AT4G15830","C19",TRUE,TRUE,0
"AT4G15930","C20",TRUE,TRUE,0
"AT4G15940","C44",TRUE,TRUE,0
"AT4G15990","C46",TRUE,TRUE,0
"AT4G16000","C49",TRUE,TRUE,0
"AT4G16141","C40",TRUE,TRUE,0
"AT4G16146","C20",TRUE,TRUE,0
"AT4G16190","C01",TRUE,TRUE,0
"AT4G16260","C31",TRUE,TRUE,0
"AT4G16360","C36",TRUE,TRUE,0
"AT4G16390","C19",TRUE,TRUE,0
"AT4G16410","C19",TRUE,TRUE,0
"AT4G16500","C39",TRUE,TRUE,0
"AT4G16660","C12",TRUE,TRUE,0
"AT4G16690","C13",TRUE,TRUE,0
"AT4G16720","C39",TRUE,TRUE,0
"AT4G16760","C02",TRUE,TRUE,0
"AT4G16765","C17",TRUE,TRUE,0
"AT4G16840","C55",TRUE,TRUE,0
"AT4G16845","C06",TRUE,TRUE,0
"AT4G16880","C20",TRUE,TRUE,0
"AT4G16980","C20",TRUE,TRUE,0
"AT4G16983","C20",TRUE,TRUE,0
"AT4G16990","C55",TRUE,TRUE,0
"AT4G17050","C37",TRUE,TRUE,0
"AT4G17070","C15",TRUE,TRUE,0
"AT4G17170","C14",TRUE,TRUE,0
"AT4G17230","C02",TRUE,TRUE,0
"AT4G17240","C38",TRUE,TRUE,0
"AT4G17270","C17",TRUE,TRUE,0
"AT4G17340","C26",TRUE,TRUE,0
"AT4G17370","C10",TRUE,TRUE,0
"AT4G17390","C39",TRUE,TRUE,0
"AT4G17470","C48",TRUE,TRUE,0
"AT4G17490","C20",TRUE,TRUE,0
"AT4G17500","C44",TRUE,TRUE,0
"AT4G17530","C13",TRUE,TRUE,0
"AT4G17540","C35",TRUE,TRUE,0
"AT4G17600","C22",TRUE,TRUE,0
"AT4G17650","C13",TRUE,TRUE,0
"AT4G17720","C14",TRUE,TRUE,0
"AT4G17810","C33",TRUE,TRUE,0
"AT4G17830","C06",TRUE,TRUE,0
"AT4G17840","C12",TRUE,TRUE,0
"AT4G17870","C32",TRUE,TRUE,0
"AT4G17900","C17",TRUE,TRUE,0
"AT4G18010","C01",TRUE,TRUE,0
"AT4G18040","C35",TRUE,TRUE,0
"AT4G18100","C39",TRUE,TRUE,0
"AT4G18140","C10",TRUE,TRUE,0
"AT4G18160","C34",TRUE,TRUE,0
"AT4G18360","C08",TRUE,TRUE,0
"AT4G18370","C24",TRUE,TRUE,0
"AT4G18440","C48",TRUE,TRUE,0
"AT4G18460","C27",TRUE,TRUE,0
"AT4G18480","C22",TRUE,TRUE,0
"AT4G18590","C37",TRUE,TRUE,0
"AT4G18593","C36",TRUE,TRUE,0
"AT4G18670","C22",TRUE,TRUE,0
"AT4G18700","C13",TRUE,TRUE,0
"AT4G18730","C39",TRUE,TRUE,0
"AT4G18740","C29",TRUE,TRUE,0
"AT4G18880","C17",TRUE,TRUE,0
"AT4G18950","C15",TRUE,TRUE,0
"AT4G18970","C27",TRUE,TRUE,0
"AT4G19040","C13",TRUE,TRUE,0
"AT4G19100","C23",TRUE,TRUE,0
"AT4G19120","C30",TRUE,TRUE,0
"AT4G19410","C01",TRUE,TRUE,0
"AT4G19520","C02",TRUE,TRUE,0
"AT4G19530","C20",TRUE,TRUE,0
"AT4G19600","C10",TRUE,TRUE,0
"AT4G19640","C13",TRUE,TRUE,0
"AT4G19700","C11",TRUE,TRUE,0
"AT4G19710","C34",TRUE,TRUE,0
"AT4G19860","C05",TRUE,TRUE,0
"AT4G19870","C17",TRUE,TRUE,0
"AT4G19880","C01",TRUE,TRUE,0
"AT4G19985","C23",TRUE,TRUE,0
"AT4G20070","C11",TRUE,TRUE,0
"AT4G20110","C15",TRUE,TRUE,0
"AT4G20260","C05",TRUE,TRUE,0
"AT4G20330","C01",TRUE,TRUE,0
"AT4G20362","C32",TRUE,TRUE,0
"AT4G20440","C38",TRUE,TRUE,0
"AT4G20830","C13",TRUE,TRUE,0
"AT4G20850","C06",TRUE,TRUE,0
"AT4G20860","C05",TRUE,TRUE,0
"AT4G20870","C14",TRUE,TRUE,0
"AT4G21160","C14",TRUE,TRUE,0
"AT4G21180","C15",TRUE,TRUE,0
"AT4G21190","C22",TRUE,TRUE,0
"AT4G21215","C14",TRUE,TRUE,0
"AT4G21280","C22",TRUE,TRUE,0
"AT4G21320","C13",TRUE,TRUE,0
"AT4G21445","C20",TRUE,TRUE,0
"AT4G21450","C12",TRUE,TRUE,0
"AT4G21510","C01",TRUE,TRUE,0
"AT4G21534","C15",TRUE,TRUE,0
"AT4G21570","C45",TRUE,TRUE,0
"AT4G21580","C01",TRUE,TRUE,0
"AT4G21680","C02",TRUE,TRUE,0
"AT4G21770","C18",TRUE,TRUE,0
"AT4G21790","C49",TRUE,TRUE,0
"AT4G21810","C12",TRUE,TRUE,0
"AT4G21830","C49",TRUE,TRUE,0
"AT4G21840","C49",TRUE,TRUE,0
"AT4G21850","C46",TRUE,TRUE,0
"AT4G21870","C19",TRUE,TRUE,0
"AT4G21910","C47",TRUE,TRUE,0
"AT4G21920","C50",TRUE,TRUE,0
"AT4G21960","C39",TRUE,TRUE,0
"AT4G21980","C15",TRUE,TRUE,0
"AT4G21990","C13",TRUE,TRUE,0
"AT4G22000","C39",TRUE,TRUE,0
"AT4G22130","C34",TRUE,TRUE,0
"AT4G22190","C37",TRUE,TRUE,0
"AT4G22212","C31",TRUE,TRUE,0
"AT4G22214","C47",TRUE,TRUE,0
"AT4G22220","C14",TRUE,TRUE,0
"AT4G22230","C48",TRUE,TRUE,0
"AT4G22235","C40",TRUE,TRUE,0
"AT4G22240","C06",TRUE,TRUE,0
"AT4G22300","C54",TRUE,TRUE,0
"AT4G22305","C54",TRUE,TRUE,0
"AT4G22380","C38",TRUE,TRUE,0
"AT4G22470","C20",TRUE,TRUE,0
"AT4G22475","C37",TRUE,TRUE,0
"AT4G22490","C21",TRUE,TRUE,0
"AT4G22530","C17",TRUE,TRUE,0
"AT4G22590","C02",TRUE,TRUE,0
"AT4G22610","C31",TRUE,TRUE,0
"AT4G22666","C35",TRUE,TRUE,0
"AT4G22670","C54",TRUE,TRUE,0
"AT4G22690","C19",TRUE,TRUE,0
"AT4G22750","C11",TRUE,TRUE,0
"AT4G22820","C01",TRUE,TRUE,0
"AT4G22880","C46",TRUE,TRUE,0
"AT4G22920","C13",TRUE,TRUE,0
"AT4G23040","C05",TRUE,TRUE,0
"AT4G23050","C01",TRUE,TRUE,0
"AT4G23100","C49",TRUE,TRUE,0
"AT4G23170","C54",TRUE,TRUE,0
"AT4G23260","C36",TRUE,TRUE,0
"AT4G23270","C53",TRUE,TRUE,0
"AT4G23300","C24",TRUE,TRUE,0
"AT4G23420","C31",TRUE,TRUE,0
"AT4G23450","C17",TRUE,TRUE,0
"AT4G23470","C15",TRUE,TRUE,0
"AT4G23550","C39",TRUE,TRUE,0
"AT4G23560","C53",TRUE,TRUE,0
"AT4G23570","C52",TRUE,TRUE,0
"AT4G23600","C49",TRUE,TRUE,0
"AT4G23630","C13",TRUE,TRUE,0
"AT4G23670","C48",TRUE,TRUE,0
"AT4G23690","C31",TRUE,TRUE,0
"AT4G23700","C54",TRUE,TRUE,0
"AT4G23740","C34",TRUE,TRUE,0
"AT4G23770","C37",TRUE,TRUE,0
"AT4G23800","C20",TRUE,TRUE,0
"AT4G23820","C37",TRUE,TRUE,0
"AT4G23890","C18",TRUE,TRUE,0
"AT4G23920","C30",TRUE,TRUE,0
"AT4G23980","C10",TRUE,TRUE,0
"AT4G24020","C05",TRUE,TRUE,0
"AT4G24050","C04",TRUE,TRUE,0
"AT4G24060","C02",TRUE,TRUE,0
"AT4G24090","C20",TRUE,TRUE,0
"AT4G24110","C46",TRUE,TRUE,0
"AT4G24160","C13",TRUE,TRUE,0
"AT4G24220","C14",TRUE,TRUE,0
"AT4G24240","C20",TRUE,TRUE,0
"AT4G24265","C20",TRUE,TRUE,0
"AT4G24275","C40",TRUE,TRUE,0
"AT4G24340","C47",TRUE,TRUE,0
"AT4G24350","C46",TRUE,TRUE,0
"AT4G24380","C05",TRUE,TRUE,0
"AT4G24440","C17",TRUE,TRUE,0
"AT4G24460","C34",TRUE,TRUE,0
"AT4G24520","C03",TRUE,TRUE,0
"AT4G24570","C20",TRUE,TRUE,0
"AT4G24590","C17",TRUE,TRUE,0
"AT4G24630","C12",TRUE,TRUE,0
"AT4G24660","C34",TRUE,TRUE,0
"AT4G24690","C05",TRUE,TRUE,0
"AT4G24700","C24",TRUE,TRUE,0
"AT4G24750","C23",TRUE,TRUE,0
"AT4G24810","C21",TRUE,TRUE,0
"AT4G24820","C05",TRUE,TRUE,0
"AT4G24830","C46",TRUE,TRUE,0
"AT4G24920","C54",TRUE,TRUE,0
"AT4G24972","C19",TRUE,TRUE,0
"AT4G24990","C12",TRUE,TRUE,0
"AT4G25080","C23",TRUE,TRUE,0
"AT4G25110","C54",TRUE,TRUE,0
"AT4G25130","C05",TRUE,TRUE,0
"AT4G25180","C10",TRUE,TRUE,0
"AT4G25230","C12",TRUE,TRUE,0
"AT4G25340","C40",TRUE,TRUE,0
"AT4G25610","C01",TRUE,TRUE,0
"AT4G25630","C36",TRUE,TRUE,0
"AT4G25650","C12",TRUE,TRUE,0
"AT4G25690","C07",TRUE,TRUE,0
"AT4G25700","C13",TRUE,TRUE,0
"AT4G25740","C39",TRUE,TRUE,0
"AT4G25810","C13",TRUE,TRUE,0
"AT4G25820","C36",TRUE,TRUE,0
"AT4G25870","C19",TRUE,TRUE,0
"AT4G25890","C39",TRUE,TRUE,0
"AT4G25910","C19",TRUE,TRUE,0
"AT4G26010","C19",TRUE,TRUE,0
"AT4G26060","C07",TRUE,TRUE,0
"AT4G26070","C52",TRUE,TRUE,0
"AT4G26080","C04",TRUE,TRUE,0
"AT4G26160","C16",TRUE,TRUE,0
"AT4G26220","C43",TRUE,TRUE,0
"AT4G26230","C39",TRUE,TRUE,0
"AT4G26288","C35",TRUE,TRUE,0
"AT4G26320","C38",TRUE,TRUE,0
"AT4G26370","C23",TRUE,TRUE,0
"AT4G26400","C17",TRUE,TRUE,0
"AT4G26520","C23",TRUE,TRUE,0
"AT4G26530","C25",TRUE,TRUE,0
"AT4G26670","C19",TRUE,TRUE,0
"AT4G26750","C05",TRUE,TRUE,0
"AT4G26810","C43",TRUE,TRUE,0
"AT4G26840","C38",TRUE,TRUE,0
"AT4G26910","C50",TRUE,TRUE,0
"AT4G26960","C37",TRUE,TRUE,0
"AT4G26970","C03",TRUE,TRUE,0
"AT4G27030","C25",TRUE,TRUE,0
"AT4G27090","C39",TRUE,TRUE,0
"AT4G27180","C19",TRUE,TRUE,0
"AT4G27230","C37",TRUE,TRUE,0
"AT4G27380","C39",TRUE,TRUE,0
"AT4G27410","C02",TRUE,TRUE,0
"AT4G27440","C21",TRUE,TRUE,0
"AT4G27470","C15",TRUE,TRUE,0
"AT4G27490","C55",TRUE,TRUE,0
"AT4G27500","C02",TRUE,TRUE,0
"AT4G27520","C33",TRUE,TRUE,0
"AT4G27560","C47",TRUE,TRUE,0
"AT4G27585","C14",TRUE,TRUE,0
"AT4G27600","C23",TRUE,TRUE,0
"AT4G27680","C14",TRUE,TRUE,0
"AT4G27700","C18",TRUE,TRUE,0
"AT4G27720","C33",TRUE,TRUE,0
"AT4G27740","C54",TRUE,TRUE,0
"AT4G27745","C16",TRUE,TRUE,0
"AT4G27830","C13",TRUE,TRUE,0
"AT4G27860","C49",TRUE,TRUE,0
"AT4G27880","C03",TRUE,TRUE,0
"AT4G27900","C04",TRUE,TRUE,0
"AT4G27940","C16",TRUE,TRUE,0
"AT4G27960","C06",TRUE,TRUE,0
"AT4G28060","C38",TRUE,TRUE,0
"AT4G28080","C19",TRUE,TRUE,0
"AT4G28085","C49",TRUE,TRUE,0
"AT4G28100","C21",TRUE,TRUE,0
"AT4G28190","C24",TRUE,TRUE,0
"AT4G28230","C20",TRUE,TRUE,0
"AT4G28240","C38",TRUE,TRUE,0
"AT4G28250","C22",TRUE,TRUE,0
"AT4G28270","C55",TRUE,TRUE,0
"AT4G28300","C02",TRUE,TRUE,0
"AT4G28310","C37",TRUE,TRUE,0
"AT4G28360","C18",TRUE,TRUE,0
"AT4G28490","C52",TRUE,TRUE,0
"AT4G28600","C01",TRUE,TRUE,0
"AT4G28660","C23",TRUE,TRUE,0
"AT4G28750","C18",TRUE,TRUE,0
"AT4G28910","C49",TRUE,TRUE,0
"AT4G28990","C41",TRUE,TRUE,0
"AT4G29020","C37",TRUE,TRUE,0
"AT4G29040","C04",TRUE,TRUE,0
"AT4G29070","C13",TRUE,TRUE,0
"AT4G29160","C14",TRUE,TRUE,0
"AT4G29190","C34",TRUE,TRUE,0
"AT4G29210","C49",TRUE,TRUE,0
"AT4G29270","C31",TRUE,TRUE,0
"AT4G29330","C12",TRUE,TRUE,0
"AT4G29390","C39",TRUE,TRUE,0
"AT4G29410","C38",TRUE,TRUE,0
"AT4G29430","C39",TRUE,TRUE,0
"AT4G29490","C10",TRUE,TRUE,0
"AT4G29520","C15",TRUE,TRUE,0
"AT4G29690","C47",TRUE,TRUE,0
"AT4G29700","C31",TRUE,TRUE,0
"AT4G29720","C35",TRUE,TRUE,0
"AT4G29735","C37",TRUE,TRUE,0
"AT4G29810","C53",TRUE,TRUE,0
"AT4G29905","C28",TRUE,TRUE,0
"AT4G29950","C14",TRUE,TRUE,0
"AT4G30020","C33",TRUE,TRUE,0
"AT4G30170","C32",TRUE,TRUE,0
"AT4G30190","C52",TRUE,TRUE,0
"AT4G30210","C02",TRUE,TRUE,0
"AT4G30220","C39",TRUE,TRUE,0
"AT4G30240","C02",TRUE,TRUE,0
"AT4G30280","C29",TRUE,TRUE,0
"AT4G30290","C09",TRUE,TRUE,0
"AT4G30330","C39",TRUE,TRUE,0
"AT4G30350","C04",TRUE,TRUE,0
"AT4G30390","C12",TRUE,TRUE,0
"AT4G30450","C47",TRUE,TRUE,0
"AT4G30460","C44",TRUE,TRUE,0
"AT4G30490","C13",TRUE,TRUE,0
"AT4G30530","C46",TRUE,TRUE,0
"AT4G30600","C04",TRUE,TRUE,0
"AT4G30620","C21",TRUE,TRUE,0
"AT4G30650","C25",TRUE,TRUE,0
"AT4G30660","C21",TRUE,TRUE,0
"AT4G30670","C43",TRUE,TRUE,0
"AT4G30720","C20",TRUE,TRUE,0
"AT4G30790","C06",TRUE,TRUE,0
"AT4G30800","C39",TRUE,TRUE,0
"AT4G30845","C39",TRUE,TRUE,0
"AT4G30860","C14",TRUE,TRUE,0
"AT4G30960","C15",TRUE,TRUE,0
"AT4G30980","C47",TRUE,TRUE,0
"AT4G31050","C24",TRUE,TRUE,0
"AT4G31080","C15",TRUE,TRUE,0
"AT4G31170","C15",TRUE,TRUE,0
"AT4G31290","C17",TRUE,TRUE,0
"AT4G31300","C45",TRUE,TRUE,0
"AT4G31310","C23",TRUE,TRUE,0
"AT4G31320","C32",TRUE,TRUE,0
"AT4G31420","C05",TRUE,TRUE,0
"AT4G31460","C36",TRUE,TRUE,0
"AT4G31500","C46",TRUE,TRUE,0
"AT4G31560","C39",TRUE,TRUE,0
"AT4G31580","C36",TRUE,TRUE,0
"AT4G31700","C39",TRUE,TRUE,0
"AT4G31800","C52",TRUE,TRUE,0
"AT4G31840","C39",TRUE,TRUE,0
"AT4G31860","C14",TRUE,TRUE,0
"AT4G31870","C13",TRUE,TRUE,0
"AT4G31985","C39",TRUE,TRUE,0
"AT4G32030","C10",TRUE,TRUE,0
"AT4G32040","C01",TRUE,TRUE,0
"AT4G32070","C10",TRUE,TRUE,0
"AT4G32150","C01",TRUE,TRUE,0
"AT4G32208","C06",TRUE,TRUE,0
"AT4G32240","C21",TRUE,TRUE,0
"AT4G32250","C06",TRUE,TRUE,0
"AT4G32295","C08",TRUE,TRUE,0
"AT4G32330","C20",TRUE,TRUE,0
